package,variety_a,variety_b,variety_c,district,village,planting_date,lon,lat,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,season,year,crop,country,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
paquete_nicaragua_frijol_2016_primera_097,INTA Ferroso,INTA Rojo,SJC 730-79,San Ramon,Trentino,16973,-85.9481048575,13.01258603,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,29,24,30.036848190973604,27.794815367400282,17.94951510630366,17.644960835509167,1,0,10.940179410667698,12.112510257366711,0.5919073421964789,4,3,2,2,1,4.560508289337158,21.44867706298828,42.897353649139404,114.01270723342896,27.62860499813513,26.230649011562864,17.60958970533386,17.37097351734427,0,0,9.247018387279523,10.01901529280127,0.42613268516358876,4,3,5,3,1,4.566162668425461,28.63605499267578,57.27211093902588,132.41871738433838,26.48817605371131,26.317131667288326,18.001753077210044,17.53537113017534,0,0,8.612835574007075,8.858090264826519,0.1592417156339726,5,6,8,2,0,3.991572856903076,16.404348373413086,49.21304512023926,99.7893214225769,30.036848190973604,26.230649011562864,17.94951510630366,17.37097351734427,1,0,9.969947469849597,12.112510257366711,0.9711701668636317,4,3,7,5,2,4.563544900329025,28.63605499267578,57.27211093902588,246.43142461776733,30.036848190973604,26.230649011562864,18.001753077210044,17.37097351734427,1,0,9.520843279870713,12.112510257366711,1.0207975331667831,5,6,15,7,2,4.612656016098826,28.63605499267578,57.27211093902588,350.56185722351074,Eutric Regosols,-72.9355188275,-98.9606908875,173
paquete_nicaragua_frijol_2016_primera_099,ALS 0532-6,INTA Precoz,BRT 103-182,San Ramon,Trentino,16974,-85.9481048575,13.01258603,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,B,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,29,24,29.870678851175064,27.711730697501014,17.94951510630366,17.627336814621437,0,0,10.838773591943342,11.941305483028817,0.5529384750776297,4,3,2,2,1,4.560508289337158,21.44867706298828,42.897353649139404,114.01270723342896,27.543002610966106,26.230649011562864,17.58441253263709,17.37097351734427,0,0,9.203648168870139,9.958590078329017,0.4035301115815952,4,3,5,2,1,4.328217341982085,28.63605499267578,57.27211093902588,125.51830291748047,26.48817605371131,26.317131667288326,18.001753077210044,17.560548302872093,0,0,8.603971749671574,8.858090264826519,0.15086266596635314,5,7,8,3,0,4.543891849517823,16.404348373413086,49.21304512023926,113.59729623794556,29.870678851175064,26.230649011562864,17.94951510630366,17.37097351734427,0,0,9.901937243565872,11.941305483028817,0.931427510159878,4,3,7,5,2,4.643935848165442,28.63605499267578,57.27211093902588,250.77253580093384,29.870678851175064,26.230649011562864,18.001753077210044,17.37097351734427,0,0,9.472706597869799,11.941305483028817,0.9776701858572545,5,7,15,8,2,4.794339895248413,28.63605499267578,57.27211093902588,364.3698320388794,Eutric Regosols,-72.9355188275,-98.9606908875,174
paquete_nicaragua_frijol_2016_primera_100,INTA Sequia Fuerte,SJC 730-79,INTA Ferroso,San Ramon,Trentino,16973,-85.9481048575,13.01258603,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,29,24,30.036848190973604,27.794815367400282,17.94951510630366,17.644960835509167,1,0,10.940179410667698,12.112510257366711,0.5919073421964789,4,3,2,2,1,4.560508289337158,21.44867706298828,42.897353649139404,114.01270723342896,27.62860499813513,26.230649011562864,17.60958970533386,17.37097351734427,0,0,9.247018387279523,10.01901529280127,0.42613268516358876,4,3,5,3,1,4.566162668425461,28.63605499267578,57.27211093902588,132.41871738433838,26.48817605371131,26.317131667288326,18.001753077210044,17.53537113017534,0,0,8.612835574007075,8.858090264826519,0.1592417156339726,5,6,8,2,0,3.991572856903076,16.404348373413086,49.21304512023926,99.7893214225769,30.036848190973604,26.230649011562864,17.94951510630366,17.37097351734427,1,0,9.969947469849597,12.112510257366711,0.9711701668636317,4,3,7,5,2,4.563544900329025,28.63605499267578,57.27211093902588,246.43142461776733,30.036848190973604,26.230649011562864,18.001753077210044,17.37097351734427,1,0,9.520843279870713,12.112510257366711,1.0207975331667831,5,6,15,7,2,4.612656016098826,28.63605499267578,57.27211093902588,350.56185722351074,Eutric Regosols,-72.9355188275,-98.9606908875,173
paquete_nicaragua_frijol_2016_primera_101,INTA Rojo,INTA Matagalpa,PM2 Don Rey,San Ramon,Trentino,16983,-85.9481048575,13.01258603,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),B,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,74,22,29,24,28.63442372249173,26.943420365535356,17.826538604998206,17.409634464751985,0,0,10.133112644535656,10.807885117493523,0.38727497136620165,3,3,4,3,1,4.241412334442138,21.44867706298828,49.849143981933594,106.03530836105347,26.762144722118677,26.230649011562864,17.83289817232381,17.37097351734427,0,0,8.895252186166037,9.362581126445399,0.16457510103013792,5,3,5,2,1,4.173503119370033,28.63605499267578,57.27211093902588,121.03159046173096,26.514416262588604,26.317131667288326,18.001753077210044,17.394606490115688,0,0,8.650405753855605,9.119809772472916,0.21239736142733592,5,7,6,4,0,4.719834728240967,16.404348373413086,49.21304512023926,117.99586820602417,28.63442372249173,26.230649011562864,17.83289817232381,17.37097351734427,0,0,9.42254677980855,10.807885117493523,0.6709737021173809,5,3,9,5,2,4.204942570792304,28.63605499267578,57.27211093902588,227.06689882278442,28.63442372249173,26.230649011562864,18.001753077210044,17.37097351734427,0,0,9.164045184218166,10.807885117493523,0.6690429888647113,5,7,15,9,2,4.540299566168534,28.63605499267578,57.27211093902588,345.0627670288086,Eutric Regosols,-72.9355188275,-98.9606908875,183
paquete_nicaragua_frijol_2016_primera_105,INTA Matagalpa,INTA Precoz,ALS 0532-6,San Ramon,Trentino,16973,-86.02294922,13.01258603,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,66,20,26,21,31.57269302499075,30.0149048862365,17.675662066393187,17.470906378217123,20,0,13.01819880641554,13.897030958597561,0.40740790423909456,7,2,1,4,0,3.0132689380645754,14.983330726623535,29.61312484741211,75.33172345161438,29.9297127937337,29.09324505781426,17.85453189108545,17.55000000000001,0,0,11.864456048738043,12.339794852666898,0.3569462802586705,4,3,5,1,1,4.068171320290401,38.164459228515625,66.78780364990234,117.97696828842163,29.058183513614342,28.55267437523313,19.03000000000003,17.95020514733314,0,0,10.132840439161248,11.107978366281202,0.5142957760330856,5,6,5,1,0,4.553853721618652,18.0806827545166,63.282389640808105,113.84634304046631,31.57269302499075,29.09324505781426,17.85453189108545,17.470906378217123,20,0,12.35627610966059,13.897030958597561,0.680452860814517,7,3,6,5,1,3.5797905877784446,38.164459228515625,66.78780364990234,193.308691740036,31.57269302499075,28.55267437523313,19.03000000000003,17.470906378217123,20,0,11.63010816859382,13.897030958597561,1.213940382776798,7,6,12,6,1,4.121691041871121,38.164459228515625,66.78780364990234,313.2485191822052,Eutric Regosols,-73.01036319,-99.03553525,173
paquete_nicaragua_frijol_2016_primera_106,BRT 103-182,INTA Centro Sur,SJC 730-79,San Ramon,Trentino,16975,-85.70571899,13.01258603,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),A,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,79,25,30,24,27.947254755688277,27.189548675867286,14.85677359194332,14.810000000000002,0,0,12.622588772845992,13.090481163744958,0.2328107969941257,3,5,5,2,4,6.999720458984375,32.016075134277344,74.70417785644531,174.99301147460937,27.546754942185782,26.97530026109658,15.989541215964232,14.810000000000002,0,0,12.1847753049581,12.608966803431626,0.32590858585103316,5,3,3,1,2,3.879394218839448,24.187274932861328,48.37454891204834,112.502432346344,27.272137262215647,26.835348750466284,17.128660947407713,16.26649011562848,0,0,10.240046218964407,11.005647146587169,0.38433465068020123,3,3,5,4,1,5.360419654846192,20.529115676879883,46.94948673248291,134.01049137115479,27.947254755688277,26.97530026109658,15.989541215964232,14.810000000000002,0,0,12.370678384931027,13.090481163744958,0.35711888081282,5,5,8,3,6,5.606634661003396,32.016075134277344,74.70417785644531,302.75827169418335,27.947254755688277,26.835348750466284,17.128660947407713,14.810000000000002,0,0,11.673199106883866,13.090481163744958,1.0621648149285396,8,5,13,7,7,5.746957408754449,32.016075134277344,74.70417785644531,436.76876306533813,Eutric Regosols,-72.69313296,-98.71830501999999,175
paquete_nicaragua_frijol_2016_primera_110,SJC 730-79,INTA Ferroso,INTA Sequia Fuerte,San Ramon,Trentino,16975,-85.9954834,13.01258603,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,B,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,67,20,26,22,31.418437150317146,29.890328235732966,17.20795598657224,16.969753823200335,17,0,13.469426519955256,14.210481163744905,0.4349432637506,7,2,3,3,0,2.9070163345336915,18.151639938354492,37.82387733459473,72.67540836334229,30.043237597911304,29.11086907870201,17.289130921298053,16.8507310704961,3,0,12.570320361390875,13.192506527415205,0.43716735695089276,4,3,5,1,1,3.5936425800981193,33.51028823852539,58.643004417419434,104.21563482284546,29.02526669153307,28.415188362551305,18.228373741141382,17.374733308467007,0,0,10.803502424468512,11.650533383066062,0.4591215488487846,5,6,7,2,0,4.089199266433716,17.10390281677246,51.31170845031738,102.2299816608429,31.418437150317146,29.11086907870201,17.289130921298053,16.8507310704961,20,0,12.95297922106181,14.210481163744905,0.6162903773156113,7,3,8,5,1,3.500149205878929,33.51028823852539,58.643004417419434,189.00805711746216,31.418437150317146,28.415188362551305,18.228373741141382,16.8507310704961,20,0,12.249440196444134,14.210481163744905,1.1542787584089136,7,6,15,7,1,3.832079457609277,33.51028823852539,58.643004417419434,291.23803877830505,Eutric Regosols,-72.98289737,-99.00806942999999,175
paquete_nicaragua_frijol_2016_primera_111,INTA Centro Sur,INTA Rojo,ALS 0532-6,San Ramon,Trentino,16972,-86.06826782,13.01258603,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,61,19,24,19,31.847668780305888,29.69546064901158,19.455580007459933,18.732417008578942,16,0,11.59923162998883,12.392088772845955,0.39807654699305506,8,2,1,3,0,2.5551645374298095,15.99838638305664,27.614503860473633,63.87911343574524,31.73355091383814,29.411025736665408,18.829507646400657,18.490324505781434,17,0,11.84022434967601,13.193711301753055,0.8528761284662779,5,3,5,0,1,3.548714099259212,36.6478385925293,64.13371753692627,102.91270887851715,32.20756807161511,31.874543080939937,19.741753077210053,18.59019395747858,23,0,12.869518511911526,13.46595300261097,0.3957533649795587,5,3,5,2,0,4.030634365081787,18.540334701538086,55.62100410461426,100.76585912704468,31.847668780305888,29.411025736665408,19.455580007459933,18.490324505781434,33,0,11.71803019706576,13.193711301753055,0.7065199817753743,8,3,6,3,1,3.0887374502641185,36.6478385925293,64.13371753692627,166.7918223142624,32.20756807161511,29.411025736665408,19.741753077210053,18.490324505781434,57,0,12.106991742301789,13.46595300261097,0.8292490627505436,8,3,11,5,1,3.520495808438251,36.6478385925293,64.13371753692627,267.55768144130707,Eutric Regosols,-73.05568179000001,-99.08085385,172
paquete_nicaragua_frijol_2016_primera_113,INTA Rojo,INTA Ferroso,INTA Matagalpa,Muy Muy,san marcos,16968,-85.88150024,12.68723422,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),C,B,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,65,18,25,23,32.401891085415905,29.513319656844555,20.702484147706077,19.890902648265666,16,0,10.612543453935128,12.187239835882124,0.8849177812513777,5,2,4,1,2,3.4868143653869628,20.270246505737305,47.297242641448975,87.17035913467407,29.31190227527047,28.184651249533772,19.684449832152232,17.944651249533784,0,0,9.946038653349344,10.239999999999988,0.2404477816563562,5,7,4,1,2,5.133039227847395,29.619548797607422,62.996070861816406,148.85813760757446,28.10427079447968,27.656602014173874,17.848977993286123,17.391499440507314,0,0,10.435520003892124,10.63392017903766,0.1271747822710444,4,2,4,1,0,3.440385227203369,17.5480899810791,31.673431396484375,86.00963068008423,32.401891085415905,28.184651249533772,20.702484147706077,17.944651249533784,16,0,10.217059321770488,12.187239835882124,0.6817324399722986,5,7,8,2,4,4.370898087819417,29.619548797607422,62.996070861816406,236.02849674224854,32.401891085415905,27.656602014173874,20.702484147706077,17.391499440507314,16,0,10.287163993534755,12.187239835882124,0.568465205468987,5,7,12,3,4,4.4709611378218,29.619548797607422,62.996070861816406,339.7930464744568,Haplic Phaeozems,-73.19426601999999,-98.56873446,168
paquete_nicaragua_frijol_2016_primera_114,INTA Centro Sur,SJC 730-79,INTA Precoz,Matagalpa,pueblo viejo,16967,-85.74932482536057,12.911114950735772,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,28,24,30.20655352480429,28.23322267810525,17.400809399477893,17.230000000000018,2,0,11.863398731816508,12.805744125326395,0.5780919999686889,7,2,3,2,2,3.987043571472168,28.427722930908203,62.52657413482666,99.6760892868042,28.057284595300295,26.765255501678542,17.24979485266698,17.111298023125705,0,0,10.145646317708998,10.822349869451703,0.32474563203608403,4,8,8,3,2,5.85104120188746,31.13238525390625,76.38403511047363,169.68019485473633,26.967750839239116,26.631909735173494,17.34082058933237,17.171723237597952,0,0,9.493658109401094,9.637001118985438,0.09258659382810513,3,4,2,4,2,5.486583671569824,20.688232421875,47.0490779876709,137.1645917892456,30.20655352480429,26.765255501678542,17.400809399477893,17.111298023125705,2,0,10.877362768867357,12.805744125326395,0.9564364189439931,7,8,11,5,4,4.988079335954454,31.13238525390625,76.38403511047363,269.3562841415405,30.20655352480429,26.631909735173494,17.400809399477893,17.111298023125705,2,0,10.417235277052521,12.805744125326395,1.0186721143422468,7,8,13,9,6,5.348958893826134,31.13238525390625,76.38403511047363,406.52087593078613,Eutric Regosols,-72.8382098746248,-98.66043977609635,167
paquete_nicaragua_frijol_2016_primera_117,ALS 0532-6,INTA Rojo,INTA Precoz,Matagalpa,pueblo viejo,16973,-85.74932482536057,12.911114950735772,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,74,22,29,24,29.447396493845634,27.704804177545732,17.245005594927314,17.230000000000018,0,0,11.298285714285738,12.204565460649022,0.5259247036829645,3,5,5,3,4,6.8927326583862305,31.13238525390625,72.64222717285156,172.31831645965576,27.529589705333876,26.644498321521862,17.24979485266698,17.111298023125705,0,0,9.899721496953887,10.279794852666896,0.3007182865788702,4,3,5,4,1,4.660569223864325,20.163890838623047,47.0490779876709,135.15650749206543,26.967750839239116,26.631909735173494,17.438903394255878,17.23214845207017,0,0,9.517433469017073,9.637001118985438,0.09229773341815888,3,4,5,2,1,5.303637752532959,20.688232421875,47.37656116485596,132.59094381332397,29.447396493845634,26.644498321521862,17.24979485266698,17.111298023125705,0,0,10.49223657217458,12.204565460649022,0.8001995881746016,4,8,11,7,5,5.85935855794836,31.13238525390625,76.38403511047363,316.4053621292114,29.447396493845634,26.631909735173494,17.438903394255878,17.111298023125705,0,0,10.16594761490324,12.204565460649022,0.801604267939435,4,8,16,9,6,5.972334698626869,31.13238525390625,76.38403511047363,453.8974370956421,Eutric Regosols,-72.8382098746248,-98.66043977609635,173
paquete_nicaragua_frijol_2016_primera_118,INTA Centro Sur,PM2 Don Rey,SJC 730-79,Matagalpa,ocalca,16967,-85.74932482536057,12.911114950735772,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,28,24,30.20655352480429,28.23322267810525,17.400809399477893,17.230000000000018,2,0,11.863398731816508,12.805744125326395,0.5780919999686889,7,2,3,2,2,3.987043571472168,28.427722930908203,62.52657413482666,99.6760892868042,28.057284595300295,26.765255501678542,17.24979485266698,17.111298023125705,0,0,10.145646317708998,10.822349869451703,0.32474563203608403,4,8,8,3,2,5.85104120188746,31.13238525390625,76.38403511047363,169.68019485473633,26.967750839239116,26.631909735173494,17.34082058933237,17.171723237597952,0,0,9.493658109401094,9.637001118985438,0.09258659382810513,3,4,2,4,2,5.486583671569824,20.688232421875,47.0490779876709,137.1645917892456,30.20655352480429,26.765255501678542,17.400809399477893,17.111298023125705,2,0,10.877362768867357,12.805744125326395,0.9564364189439931,7,8,11,5,4,4.988079335954454,31.13238525390625,76.38403511047363,269.3562841415405,30.20655352480429,26.631909735173494,17.400809399477893,17.111298023125705,2,0,10.417235277052521,12.805744125326395,1.0186721143422468,7,8,13,9,6,5.348958893826134,31.13238525390625,76.38403511047363,406.52087593078613,Eutric Regosols,-72.8382098746248,-98.66043977609635,167
paquete_nicaragua_frijol_2016_primera_119,INTA Ferroso,ALS 0532-6,INTA Sequia Fuerte,Muy Muy,san marcos,16970,-85.88150024,12.68723422,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),C,B,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,65,18,25,23,32.0191980604253,29.31190227527047,20.702484147706077,19.684449832152232,14,0,10.363110779559895,11.920361805296565,0.7616830649822984,5,2,4,0,2,3.201589641571045,20.270246505737305,47.297242641448975,80.03974103927612,29.11048489369638,28.08897799328613,19.4779970160388,17.848977993286123,0,0,9.991319297663932,10.240000000000006,0.23363881700585995,5,5,4,1,2,5.523547583612903,29.619548797607422,57.273067474365234,160.18287992477417,28.10427079447968,27.59114136516233,17.75927265945544,17.391499440507314,0,0,10.43018211893681,10.63392017903766,0.1365533115233607,4,2,4,0,0,2.8854655265808105,17.5480899810791,31.673431396484375,72.13663816452026,32.0191980604253,28.08897799328613,20.702484147706077,17.848977993286123,14,0,10.138704308093999,11.920361805296565,0.5514932184936061,5,7,8,2,4,4.722822136349148,29.619548797607422,62.996070861816406,255.032395362854,32.0191980604253,27.59114136516233,20.702484147706077,17.391499440507314,14,0,10.233351672261598,11.920361805296565,0.47510340143687524,5,7,13,2,4,4.4216643822820565,29.619548797607422,62.996070861816406,336.0464930534363,Haplic Phaeozems,-73.19426601999999,-98.56873446,170
paquete_nicaragua_frijol_2016_primera_120,INTA Ferroso,INTA Matagalpa,BRT 103-182,Matagalpa,pueblo viejo,16968,-85.74932482536057,12.911114950735772,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,nicaragua_frijol_2016_primera,Pr15,2016,commonbean,NIC,NA,NA,NA,NA,NA,73,21,28,24,30.06807907497205,28.145404699738993,17.352972771354025,17.230000000000018,1,0,11.768760910108192,12.715106303618025,0.5705840409387835,6,2,3,2,2,3.987043571472168,28.427722930908203,62.52657413482666,99.6760892868042,27.969164490861672,26.735042894442415,17.24979485266698,17.111298023125705,0,0,10.099388564244979,10.7317120477434,0.31340118087875307,4,7,7,3,2,5.672119469478212,31.13238525390625,76.38403511047363,164.49146461486816,26.967750839239116,26.631909735173494,17.343338306602043,17.18179410667666,0,0,9.495985923487337,9.637001118985438,0.09428104603405206,3,4,3,4,1,5.05904052734375,20.688232421875,43.5160493850708,126.47601318359375,30.06807907497205,26.735042894442415,17.352972771354025,17.111298023125705,1,0,10.81002206887979,12.715106303618025,0.9312339023782144,6,8,11,5,4,4.988079335954454,31.13238525390625,76.38403511047363,269.3562841415405,30.06807907497205,26.631909735173494,17.352972771354025,17.111298023125705,1,0,10.372525591611765,12.715106303618025,0.9823597068458504,6,8,14,9,6,5.473634054786281,31.13238525390625,76.38403511047363,415.9961881637573,Eutric Regosols,-72.8382098746248,-98.66043977609635,168
